userName,content,Score,Resultado
Yusra Syed,Dark theme should be free ??,0.58974358974359,Positivo
Yusuf Hussain,Have the free version and even that is quite useful in terms of ease of use and integration with calendars. Now thinking of upgrading. Could get a 5 then.,1.46153846153846,Positivo
Azamat Abykeev,Good app,0.487179487179487,Positivo
George Joubert,Like this a lot.,0.384615384615385,Positivo
vaibhav chheda,"A very good app, easy to write my task and thus no need to remember it, the reminder system is good",1.15384615384615,Positivo
ANWAR SHREEF,Locking option is not available..All other features are excellent.,0.692307692307692,Positivo
Janice Deynira,"I love Any. but got a few things I don't like. For some reason events cannot be colored when they are written directly to Any.do as it happens on Google Calendar and Zapier doesn't give you that option. I have to write the event in Google Calendar, put the color I want to see it in Any.do. It would be great if you could enable that option. Other idea please put a Report option of things done in the day and task completed. Thanks",2.8974358974359,Positivo
Raif gaming,Hh,0,Neutral
Dorothy Bass,Good,0.487179487179487,Positivo
Michael C.,This rating is for the free version. Most feature rich free version I've tried of other to do list type apps. Interface takes some getting used to but great features and everything seems to be working.,2.64102564102564,Positivo
Qui,It would be better if there's an icon beside the task so I can easily identify whether a task has some note to it.,0.846153846153846,Positivo
pmmb,"The app keeps getting back to system language even after I selected a different one countless times. I've to select the system language and then select (again) the language I want the app to be with, only for it to go back after a while",0.0769230769230769,Positivo
Tiffany Claire,So great. I have suggested this app to many a friend. Suggestion: have the ability to custom the repeat feature in the events. Sometimes things repeat every week but only for 5 weeks.,1.69230769230769,Positivo
Miguel Ángel López Giner,"Muy buena app, funciona bien y es muy simple e intuitiva. El único pero que le puedo poner es que cuando mando a mis compañeros de trabajo algún quehacer, no siempre llega la notificación",-0.307692307692308,Negativo
Edhayaraja v,It's good app for all,0.487179487179487,Positivo
Amy meee,I love it so far.,0.820512820512821,Positivo
Tin Ko Ko,Great,0.794871794871795,Positivo
Dr. Taj mohamed maqsood Ali sha,I am using it daily,0,Neutral
Jirah Codilla,"Suggestions: - Make the tag colors the background of the task, and not just a small line under the task title. At least have this as an option. - The trees in the Focus mode are all the same no matter how quick or long you do a task. Add variety to this mode: trees/plants to choose from, other decorations, probably even animals or different landscapes. Add more music to choose from, too. I definitely love the look and feel of this app. I enjoy it better with Premium, though.",2.02564102564103,Positivo
Roopi,"Good design, features..",0.487179487179487,Positivo
Khal Jhay,I really enjoy using the app but I want to suggest a daily summary of tasks to be done (in the morning) and tasks completed and those that were not. Thanks for your hard work.,1.02564102564103,Positivo
brittney Newman,I dont like that ths deleted or finished every day just let the incomplete ones roll over and the completed ones stay back,0.384615384615385,Positivo
Jc Jones,"There's a bug where I set a reminder on Saturday weekly then after I saved it, it shows Friday on the screen.",0.461538461538462,Positivo
pranith simha Mulamreddy,It is very nice app. It would be good if you could add due date option for tasks,0.948717948717949,Positivo
Doug Woodward,A good app to remind me of things I need to do,0.487179487179487,Positivo
Saanu V,Gr8,0.692307692307692,Positivo
Samwel Mafunda,Excited,0.358974358974359,Positivo
Dennis Garcia,Very useful,0.487179487179487,Positivo
NotTheWaquar,Make dark theme available in the free app,0.58974358974359,Positivo
???? ?????,Can I import my task list from Google keep app,0,Neutral
Keith Finch,Good,0.487179487179487,Positivo
Pauline PV,It would be better if there was a voice command like Alexa.,0.871794871794872,Positivo
Binesh NS,Thanks for the support. Battery optimiser on Xiaomi disables the autostart of the app. It works now,0.923076923076923,Positivo
Natalie Kelly,Has been super helpful in organising my days. Has made getting my chores sorted so easy,1.69230769230769,Positivo
Incatnito,So far so good,0.487179487179487,Positivo
Zeeshan Bsks,Good,0.487179487179487,Positivo
Refilwe Moeletsi,Nice App. Able to manage my tasks,0.461538461538462,Positivo
M J,I like this app. It helps me to accomplish my tasks very comfortably. A must have apps for productivity. Thank you,2.1025641025641,Positivo
YUSUFF AWOSANYA,Decent app,0,Neutral
"Krishan Gautam 8 D, 11",It helps me to remember what to do as I forget sometimes. It's a nice application but there would be a slight change in it. There must be a ringtone to remember not any message. As people see calls not messages as my opinion.,0.641025641025641,Positivo
Vignesh B,"This app is brilliantly developed with all necessary features. But few things disappoints us. We cannot set sound notification, it pop-ups only if we are using mobile. Sometimes it doesn't remind us the scheduled activity even in notification. If these bugs are fixed I'll definitely go for paid version with five rating.",0.794871794871795,Positivo
ITK,Getting better with each up date.,0.487179487179487,Positivo
Gianfranco BAMBA,App parfaite si vous voulez vous tenir à jour et savoir où vous en êtes avec vos tâches/missions. versions gratuite avec quelques publicités mais rien de vraiment méchant. A tester absolument !,0,Neutral
Rana 526,Love it,0.820512820512821,Positivo
Seenu Vasan,Super,0.743589743589744,Positivo
Aman Sabet,Any.Do moment new colored style isn't good.,0.487179487179487,Positivo
Rarejaunt,This app was great a year or two ago. They spam you now with premium service purchase requests (which are costly) and have restricted all the good options to their premium service.,0.384615384615385,Positivo
Jyoti Vishwakarma,Help you alot to plan your day,0.435897435897436,Positivo
watson tanganyika,Great app. I really like the integration with other apps like Gmail and Trello etc. My only problem is it sometimes doesn't show notifications.,1.12820512820513,Positivo
cintya frake prastudewi,Good app,0.487179487179487,Positivo
Yves Mukandama,It's great,0.794871794871795,Positivo
Tony R.S. Suarez,TonyR.Suarez penaurree,0,Neutral
sharman a,Good,0.487179487179487,Positivo
Thecaster230,Amazing app pretty good to remember you what you should do :3,1.76923076923077,Positivo
nisar eahmad,Nice,0.461538461538462,Positivo
Ksanbah Lyngwa,Interesting but personally not needed.,0.435897435897436,Positivo
rmqel,Good app but eventually stopped using it as it didn't fit my needs exactly.,0.641025641025641,Positivo
Success Life,Ol,0,Neutral
Sam Piper,"I'm trying to use this a family organiser and so far so good. The only feature I'd really like is to share reminders - is that possible? E.g. if I set a task in a shared list, I'd like everyone to receive a reminder for that task (or at least the person who has been assigned). As it stands, you can only set up reminders for yourself.",1.92307692307692,Positivo
Daniel G.,"If it wasn't for the fact that the app doesn't offer separate widgets for Work Profile (I personally really need this), I'd give it 5 stars :)",0,Neutral
Samiksha,Will be happy if this app comes with time duration..other that this is a perfect app with which one can easily create tasks,2.02564102564103,Positivo
Becky Bernitt,"I love the app, 8have been usinfg it for quit a while now, the only thing I font like is that it only has a list option, though I wish to make a morning routine on it, please see this and fix it, thank you!",2.35897435897436,Positivo
V. Sasi Kumar,It has been very useful for me.,0.487179487179487,Positivo
Haran G,Its great for quick reminders with events just weird its 30 min before by default i wanna change that alsoo every 3 and 6 months reminder be USEFUL and a must pls like toothbrush replace reminder.,1.56410256410256,Positivo
Mahendar,Adding Habit Tracker would be useful.,0.487179487179487,Positivo
Magic D,"Love the app, but frequent changes to the UX are frustrating. I manage to get used to changes, develop some muscle memory, and more changes come. The new snoozing experience is very slow! It may be flashy, but it's just painfully slow, it's an added inconvenience. Please at least make it an opt-in feature.",-0.333333333333333,Negativo
Daniel Moore,"This is my favorite to-do type of app, it's gorgeous on an oled display, but I really wish there were a better way to set up repeatable checklists. To start a good habit I find the reminder to do it everyday very helpfyl, but even better is tracking how many times I actually did after a week and when. This app allows repeat events with notifications but doesn't track time completed or show completed or incomplete events on Cal or Google calendar so making schedule adjustments is a chore.",3.17948717948718,Positivo
K J,Easy to use interface... Premium account links into other APPS,0.487179487179487,Positivo
track hawk,"Relocate the *Delete Task* & *Mark as Done* tabs. I have a Galaxy Note 10+, and, quite likely w/ other phones, when i motion to press my *navigation button* on the bottom right or the *open application button*, on the bottom left, i am frequently accidentally tapping the *mark as done* or *delete task* tabs and have to to manage or recreate my my task details that I was already working with. Aside from being increasingly frustrating, aggravating, and annoying, this becomes a time waster.",-1.58974358974359,Negativo
Nathan T.,"Honestly, needs a lot more features for me to be worth paying premium for (I tried out the free trial). The deal breaker for me was the fact that I can't set custom alerts for calender events.. maximum I can do is 2 days before event.. why can't I customize it (i.e 2 weeks or 10 days)? Then they need other things like automatic dark theme switching. Other than that, it's a nice productivity app. Love that it combines tasks and events into the calendar",3,Positivo
Marek Roter,Nearly perfect for daily usage. Is there a way for widget do display tasks hours I think this would be massive help for the users?,1.12820512820513,Positivo
Tom Land,"Clean, simple interface. Generally fast and easy to add things as I think of them. However.....I wish the app didn't think it was so smart. I find the auto-spelling annoying. Putting in 8-10 ft. electric cord under lists was automatically interpreted as August 10th. And the assumptions about categories for shopping lists is annoying. 5 different things to get a hardware store end up in 4 different categories. Changing the categories for shopping lists is not easy to manage (and why do they show up under Tasks at all?)",1.41025641025641,Positivo
Lakshya Thapa,"A perfect app to prioritize daily tasks, yet the U.I is still not up to mark.",0.692307692307692,Positivo
Tess Jones,99% percent love this app! I would like the option to turn off the vibration that occurs when moving a task from one sublist to another. It's annoying to other people nearby when I'm using it in a quiet place which stops me from using it at certain times of my day. Otherwise fulfills all of my to do list and note taking needs.,1.15384615384615,Positivo
Michael Gordon,"Great tool. I use it every day. There's a bug, however, that's very annoying. I'm on Galaxy Note 9. When I move the items, there's 80% chance the item will loose previously assigned datetime and will be moved to the Someday list. It's very annoying and time consuming! This is the sorting mode by Time. Additionally, when I choose this mode, majority of items belonging to various lists, unfortunately, will not be sorted by date & time, so I'd have to move them manually... Please fix these issues",-0.179487179487179,Negativo
Rinku Gurjar,Nice app foe reminder,-0.0256410256410256,Negativo
Braden Dodge,"Great app, very usable, lots of features...but 36$ a year for premium? That's almost as much as I pay for my premium password manager, and that's much more complicated and costly to develop and maintain. This is a GREAT app, but there's no way I'm going to pay that much.",0.974358974358974,Positivo
Raj Balar,Nice app very useful,0.948717948717949,Positivo
Peter Kojo Klegeh,Nice,0.461538461538462,Positivo
Eric Rupia,"Easy to use and very straightforward, no fuss just works perfectly with timely reminders.",1,Positivo
Dipon Deb,Helpful app. Thanks for the good work.,1.43589743589744,Positivo
Abbey Okeowo,"Any.do is gradually becoming my daily tool for managing my schedule, tracking customer debt position. It is a rewarding experience for d money.",0.230769230769231,Positivo
ASHUTOSH,"I reinstalled 5 times but is'nt working basically It is'nt singing with any of 3 methods. Plese fix It, I am unable to use such a good application.",0.487179487179487,Positivo
Parth Gupta,The app lacks tools to view how good I am keeping up with my daily habit/recurring tasks.,0.487179487179487,Positivo
Ronaldo Limbat,"Very good planning organizer, but there's still few bugs here and there. In the grocery list, why i can't open the completed lists? It's always close again after 1 second. Please fix.",0.82051282051282,Positivo
???? ????,Very nice,0.461538461538462,Positivo
Eff Socialism,Great app but needs work.,0.794871794871795,Positivo
Zach Anderson,"Best wunderlist replacement with one major flaw. As far as a to-do list app it is pretty decent and has what you would want. It is very tricky to figure out how to disable all of the random notifications this app sends you. That is my major complaint, but once you finally get it all disabled this app is decent. The layout is a little messy, but the smart grocery grouping is nice.",1.51282051282051,Positivo
Oluwatunmise Alake,"This app is great , I mean really it is.. you can do a lot of things but only if you pay which isn't a bad thing , it's just that as a student adding this to my expenses is just not feasible ... Hence the 4 stars , connecting to a student service such as UniDays would increase influx of student users.",0.384615384615385,Positivo
Mohssine Khaldoun,Goood,0,Neutral
Olga L. Olivo,Good,0.487179487179487,Positivo
Renzo Sabete,There's no search option for mobile version even I already have the latest version,-0.307692307692308,Negativo
Gelly Clarin,So far so good. I just dont like the fact that it has payment to get full features and it's quite expensive.,0.871794871794872,Positivo
Alex oshim,Great,0.794871794871795,Positivo
Derek Johnson,Great app for tracking tasks. Could use some work on gesture/finger detection. For example I will always accidentally close the text field for a new note when trying to hit save. Pro version is good but a little pricy for the benefits.,1.8974358974359,Positivo
Asad Munir,Its a very good app...the only issue thats what i am facing is the reminder thing..it dont used to send me reminders and it only notify me when the app is opened. However i have already given all the notification rights. Dear any.do team kindly look in to the matter or advise me if i have missed something with respect to notification settings. Thanks,2.20512820512821,Positivo
Minh Tu?n Nguy?n ?oàn,Good note,0.487179487179487,Positivo
Muhammad Akhdan Fadhilah,"It is great, but it would be better if the sort by Time feature is really sort it by Time. Not only today, tomorrow, and upcoming. It is really inconvenient if in the Upcoming tasks, it is not sort by time.",0.923076923076923,Positivo
chloe Koh,So far this is the best app I have used to plan for my hw and studiesas it is very easy to set and plan the things you want .I highly recommend you to try this app.,1.76923076923077,Positivo
Laura Stanhope,"It suddenly quit syncing. I've tried logging off and back on again with no luck. When I try to do it manually it just already says that it was synced ""just now""...even though none of the things I have added show up. Never had this problem before. If I can't get it resolved I will remove app and find something different. Very frustrating. Update: I did a FORCE STOP on the app, and it seems to be back to normal. It works for what I need (shopping list) but isn't the easiest for rearranging the list, and the advertisement at the bottom of the list is very annoying and makes rearranging the list even more difficult.",-1.20512820512821,Negativo
Nayanmoni das,This app really help me.??,0.435897435897436,Positivo
Vijay Hiremath,How to disable the everyday 9am reminder to keep a reminder? Honestly don't need it. That's just a noise!,0.512820512820513,Positivo
Geemal Wattaranthenna,No pop-up reminders because we use planner as we forget.,-0.538461538461539,Negativo
Juan Perez Perez,"The grocery lists don't work on Huawei P30 Pro after your last update. The different list sections fold and unfold by themselves. It became impossible to use them. Fix it and I'll give you 5 stars again. Thanks for the follow up, I edit the review to 4 stars by now for the good customer service. Waiting for the big to be fixed!",0.974358974358974,Positivo
_Shivansh Khampar!a_,"Increase my productivity, helps me to remind, and also the price for premium version is also very less.",0.743589743589744,Positivo
Nicole Lyn,It helped me,0,Neutral
L Scherer,"I LOVE this app. It was the one I narrowed down to after having downloaded several to-do apps. HOWEVER, I wish it had just a plain note taking feature for day to day things to remember, without it being attached to a to-do item. I also wish the interface was slightly easier to manage, there are a couple fixes that would increase the apps ability to be intuitive for the user. (An easier way to undo checking off a list item, being able to view the agendas differently ie calendar and tasks)",3.28205128205128,Positivo
azfar hakim,Love this app.. But I wish i can add due date for my task.,1.25641025641026,Positivo
TAHIRI Mohammed,Très pratique !,0,Neutral
Sharvari Apte,"Are the tasks created in this apo visible in Google calendar? If yes, how to set that up?",0.692307692307692,Positivo
Ch Nagaraju,Very good app for manage the things. Easy to use.,0.974358974358974,Positivo
Haitem Bkr,I can hardly give up on this app. It is so intuitive even though there are still things to improve. 1-Shortcut to grocery list 2-Displaying time of the task in the widget,0.487179487179487,Positivo
Nigel Delaney,Its good and does the job,0.487179487179487,Positivo
Yugal Kishore,I started with the subscription primarily because of the NLP. Does it support recurring tasks with NLP ? The integrations are awsome!,0.435897435897436,Positivo
M Yalamandaiah,"Great app for goal makers, but there are some premium features . Please make them free to use. It's a humble request.",1.71794871794872,Positivo
Mani Vimal,Subscribe by hi iam vimal,0,Neutral
John Richards,Good,0.487179487179487,Positivo
Tricia D,Had an issue but it was handled right away.,0,Neutral
arun prasad,Great,0.794871794871795,Positivo
Samuel Alabi,Great App for planning my day,0.794871794871795,Positivo
khosta dollah,It's simply the best ?? ??,0.820512820512821,Positivo
Jessica Rice,"Missing one key feature that is a deal breaker for me. I MUST have the option to create recurring tasks based on date of completion. Ex: If I have a recurring task set up to complete every 10 days, but I actually go 15 days before completing it, I don't want to be reminded again in 5 days. I want the next due date to advance 10 days from whenever I last completed it. It's unfortunate because I love everything about this app, but won't subscribe to the paid version until this feature is added.",1.12820512820513,Positivo
Mason Barclay,I just like this app for it's widget. I didn't pay for the full version so I uninstalled. I'm coming back because the widget look EXACTLY how I need it to look. I wish I could JUST install the widget honestly. It's my favorite.,1.74358974358974,Positivo
Lucas Godfrey,Really useful and well designed app - only thing I feel that is missing to make it five stars is having a shopping list widget,0.461538461538462,Positivo
sukie chee,Do i need to pay?,-0.102564102564103,Negativo
Ace Attorney,Great app! It makes my family and me do specific tasks. I would give it a 5 star review but sometimes the notification doesn't pop up at all.,0.794871794871795,Positivo
Joshua Yoon,Very good app but I am giving it 4 star because the priorities constantly delete every time I leave the app and suddenly reappear which is very very annoying,0.358974358974359,Positivo
Rao Salman,I m new to used,0,Neutral
Yarik Galivets,I think that a bug when I set tag for the goal they sometimes disappear,-0.230769230769231,Negativo
Amir Muhe,Nice,0.461538461538462,Positivo
Sonia Davies,Timely,0,Neutral
Carol Rhodes Dyson,"Excellent to help get organized, to dos, lists...havent used all features yet but looking to learn and utilize. U",1.12820512820513,Positivo
somnath patra,Simple and useful. Liked the widget too.,0.948717948717949,Positivo
yasir max,"Good app, simple, easy, beautiful design, bright colors, auto backup to cloud, sync with calendar, it has two subscribe plans, free account and premium.",2.7948717948718,Positivo
amani swaleh,Good,0.487179487179487,Positivo
Ismail Omar,"The app felt good enough for me to buy the yearly subscription, which I did and paid th 15€ it requested. But a week later they charged me 17 more euros to my credit card for the same subscription and the same features so I basically paid 32€ . THAT is a scam and unless I get my 17€ euros back I'm gonna keep the rating at one star. Edit: issue was solved and I got a refund for the extra money that was charged, all's well that ends well.",0.641025641025641,Positivo
Caelin Aikman,"Would love to have been able to plan out a week and see it rather than having today, tomorrow, and upcoming. I use the calendar feature a lot, though and it is super useful",2.05128205128205,Positivo
Justine Dreyer,"This app is good. I use it daily and it runs my life. I have too many tasks though, and anydo's plan my day feature is good at forcing me to postpone stuff to next week, repeatedly. Pls add a built in optional Eisenhower matrix tagging system - tag each item with a quadrant label. Add a matrix view option to view all today's tasks in quadrant view, with filters for specific list only or all items. It's hard work retyping any do items into other apps to view like this",1.1025641025641,Positivo
Rami Aftimos,Very practical and usefull application,0,Neutral
Akshay Tawale,Nice app which reminds us our tasks and events,0.461538461538462,Positivo
RUDI HARIYANTO,I like thid,0.384615384615385,Positivo
Sandeep Sujaka,Super,0.743589743589744,Positivo
Jo Casandra,Good,0.487179487179487,Positivo
Namogo Ibrahim Traoré,Useful,0.487179487179487,Positivo
Patty Holcomb,Boo.,0,Neutral
Jason Thornton,"This could be an awesome app. It has great potential except for a few flaws that end up making it a super irritating app. I have reported these issues to the app's tech support several times only to get lame responses with no resolutions. The latest being that when items are entered into a category in this app, the app for some reason resorts the sequence of items in my list automatically. I put these items in the list in a certain order for a reason. I have other issues, but no moreroomher",1.46153846153846,Positivo
Abdul Ahad Alvi,Helpful ??,0.461538461538462,Positivo
JustA Guy,"Useful app, but with the latest update that incorporates language automatically into setting the time, it will delete times that are part of my reminder. For instance, if I want to say ""go to a meeting at 3:30"" it will delete the words ""at 3:30"" and set the remind to 3:30. So if I wanted my reminder to tell me what time the meeting was, I can't see it anymore. Too bad this option can't be turned off.",-0.076923076923077,Negativo
Rakesh Yadav,Can anyone explain 'any.do moment' and 'plan my day' option in the app??,0,Neutral
A Google user,UPDATE: Tags have started syncing back again. Tags do not sync between the mobile and desktop app. I am a premium user and I put in a ticket about the issue. After frequent back and forth over the email the issue hasn't been resolved yet. I will update my rating after the issue has been fixed.,0.179487179487179,Positivo
Alex Napa,"Integrates well with my work flow. I had difficulty in understanding the 'My Lists' so instead I ""listed"" My projects instead...works, now integrates well with what I do and the tags differentiates similar project ""lists"". I accidentally deleted my shopping list when I really wanted to remove some items...but its growing on me.",0.0256410256410257,Positivo
Freddie Chew,Is this a free app or have to subscribe (& pay) to use beyond 7 days?,0.487179487179487,Positivo
Dee Ekz,Only one suggestion: an option for big tasks. Sometimes i have a big task that i will complete over multiple days and it would be cool to be able to check off a little bit at a time.,0.333333333333333,Positivo
Ricky Rick,this is a good app,0.487179487179487,Positivo
Satish Kushwaha,Great.. and i liked it more than todoist..,1.25641025641026,Positivo
TOA Production,Best to do list apk I have ever used.,0.820512820512821,Positivo
Danielle Nikolee,Alot of great features and cry informative and reminds you as well . Great for me thumbs ??,1.33333333333333,Positivo
Marguerite Pear,"Another app that what's my info by having me sign in. EDIT: I rethought my 1 ?? as I don't want to sync just use, doesn't mean the app isn't good.",0.564102564102564,Positivo
Bobby Taylor,Not always where it should be. does not always popup when set on samsung galaxy 9. very few aps rate 5 stars as very few have no problems at all. 5 stars woould say it works perfectly from my perspective.,0.076923076923077,Positivo
Borjan Canev,It was perfect until the new update on Huawei P20 Lite. More precisely with the short cut (widget) on a main screen. Please sort this out. Thanks,1.23076923076923,Positivo
A Google user,I love this app Previous issue of being randomly logged out was resolved,1,Positivo
Elisa Yee,Great app for managing your activities. Been using this for 3 years and it still meets my requirement in managing my to-do's,0.794871794871795,Positivo
Phathutshedzo Seima,Great app. Love using daily,1.61538461538462,Positivo
vishu pathak,Feel good help me for rewind my task,0.923076923076923,Positivo
Linton Wright Jr,A very good reminder app.,0.487179487179487,Positivo
Alioska Patiño,I love this app,0.820512820512821,Positivo
Manish Sharma,"Please add option of grouping lists or creating sections into lists, so that we can have sub-lists. Rest it's good. Please make a note taking app also. You make amazing apps.",2.17948717948718,Positivo
naveen sharma,Good,0.487179487179487,Positivo
Muaz Aslam,I have never see such wonderful application before,0.692307692307692,Positivo
Erik Nerrie,"Good integration with Google home, but needs widget to be able to access the shopping list",0.487179487179487,Positivo
Esra Soner,"simplistic, easy and very useful Edit: Google voice demand beep cannot be muted?",0.846153846153846,Positivo
A Google user,good one..nit n clean ..liked it.,1.38461538461538,Positivo
Javed Akeeb,Plan my day should be free...,0.58974358974359,Positivo
Mary Nke,Sounds alittle hard and complicated to me Good app btw...,0.384615384615385,Positivo
Marti Newkirk,I was finally able to get this installed- yay! My husband also put it on his phone so we can share the grocery list and others. I've updated to 4 stars as it seems to be working now. Thanks! Can't get it to finish installing and I have plenty if room. Gets to 97% and then stops. I will revise my review if I ever get to try it!,1.25641025641026,Positivo
Tyler Fletcher,This app is awesome. I am currently using the free version and it had everything I need. It truly makes it easy for you to stai organized and not lose tracks of priorities.,1.92307692307692,Positivo
kirill Levchenko,Great product,0.794871794871795,Positivo
Chimmie Eze,"Great app, helps me to plan my day ahead",1.20512820512821,Positivo
Leon,"This app is amazing, changed my life. I'm doing 3x tasks daily since I installed the app, I can't be lazy. The pro version is expesive for a student in my country.",0.333333333333333,Positivo
Rajesh Waran,Good app ????,0.487179487179487,Positivo
Ashlyn Mattila,I like this app. It is the most simple and straight forward of its type that I've found.,0.615384615384615,Positivo
Urrel John,Very good,0.487179487179487,Positivo
Gouresh Chauhan,Nice app Plzz start,0.461538461538462,Positivo
Rob Freeman,Good app,0.487179487179487,Positivo
S. Srikanth,Great ????,0.794871794871795,Positivo
Akash Karosiya,Great,0.794871794871795,Positivo
Trisha Cardus,Really good to have when i have a busy week as can put appointments in all at once and other special dates,0.923076923076923,Positivo
sander Eric,It helps me so much now I can do what I have to do without forgotten anything It is so cool,0.512820512820513,Positivo
michael lehman,Yrp,0,Neutral
Love you so? Love you too?,Aungwaioo,0,Neutral
sarvesh kolte,"I started using this a week ago, it has already became a useful tool for being productive. Really recommend downloading",0.871794871794872,Positivo
Thúy Hòa,Good experiment.,0.487179487179487,Positivo
Nautanki Pathshala,Amazing and fantastic app??,1.38461538461538,Positivo
Flipo Fabio,Interesting,0.435897435897436,Positivo
ko poeT,i like that app,0.384615384615385,Positivo
Liza A,Truly the best planning app! I was looking for a planning app with widgets that can change their size. Was harder than I thought! I love that you can see everythubg even in the smallest widget. That was very important to me. What I also like is that you can see all your tasks in a time line sorted by time. This way I don't miss anything. Subtasks and notes are helpful. I like the separate feature for the shopping list! This app is super flexible and intuitive!,4.38461538461539,Positivo
Mijanur sekh,?????? ??????? ????? ?????,0,Neutral
Helena Tselos,Love it! Has been super helpful in getting me more focused ans organized. Super easy to use and love the reminders!,4.48717948717949,Positivo
Alireza Mousavi,It is exactly what I wanted....??,0,Neutral
Maryam Talebi,?????,0,Neutral
Sahil Khan,Very nice,0.461538461538462,Positivo
Juma Al Sulaimani,Excellent app. I like the design and it helps in making things done on time. The integration with many other apps has played major role in my daily life. I personally use the whatsapp integration feature. Thank you for the creativity.,2.64102564102564,Positivo
No peace for D Wicked,Very Good,0.487179487179487,Positivo
Global Shop Online,Best reminder ever,0.820512820512821,Positivo
Diptha Nath67,good apps,0.487179487179487,Positivo
yousef mahmoodi,great and useful,1.28205128205128,Positivo
A Google user,I loved it.,0.743589743589744,Positivo
Dedeman Akin,Likes it very much,0.461538461538462,Positivo
Samantha Dapiran,I began using this app 18months ago after having a baby and feeling that i was never feeling organised. It has been a game changer in helping me schedual all of the little things and keeping me on track,0.564102564102564,Positivo
Alexander William,"What i love a most is integration with whatsapp, feels like have a private secretary.",1.20512820512821,Positivo
Dhana kodi Shuttler,Spr remainder,0,Neutral
Mohit Trivedi,Very useful aap. I am satisfied,0.948717948717949,Positivo
Eryu Xia,Thanks a lot for the reply! It's working great again like before!! ???? (Small suggestion: maybe make this fact more obvious from the app UI or provide sort order as an option for the widget ??) Thanks again!,2.15384615384615,Positivo
Raju Sarkar,It's awesome. I've tried some other apps but didn't find as much productive as it.,0.794871794871795,Positivo
ehsan eyvazkhani,ok,0.307692307692308,Positivo
Steve The Pesilat,"Truly amazing. One of the apps that I kept installing even after switching phones. Really helps me to organise my day better. LOVED the interface too, smooth and professional",2.84615384615385,Positivo
Myriam Le Brock,Very useful app. Thanks to the developers!,0.974358974358974,Positivo
Hussain Alhashimi,Great To do App,0.794871794871795,Positivo
Muhamed Magdy,Encourages me to do more!,0.487179487179487,Positivo
Lorna Lessing,Love this app. Used it for years!,0.820512820512821,Positivo
Surbhi Sahu,Amazing app! Just one suggestion please please add feature of setting time in subtasks as well. It would be a really great feature making the app more wholesale!!,2.46153846153846,Positivo
Artis Ozoli?š,"Been using it for years and planning everything in this app - from work to home payments. As a premium user I really enjoy the lightning fast support, which solves the rare issue that might occur. Five stars!",1.28205128205128,Positivo
Renée La,This app is great! I'm able to use an online scheduling tool without having to pay for a subscription. Helps me stay on task at work.,1.1025641025641,Positivo
Rob Mack,This app gets better all the time. I'd be lost without it... And so easy to use!!,0.641025641025641,Positivo
Cliff VanGieson,Awesome app the best,1.61538461538462,Positivo
Kevin Humphries,My personal secretary,0,Neutral
Nyi Nyi,Good,0.487179487179487,Positivo
mojtaba karrari,amazing,0.717948717948718,Positivo
Manas Kulkarni,Very very helpful and easy to use as well. 'Must Have' app.????,1.23076923076923,Positivo
jeff jeff,Write down something on your mind and come back to it later - life saver - store all my thoughts and important revelations in the app to be worked on later,0.205128205128205,Positivo
Tash Le Clezio,New to it but I think it's going to make my life easier,0.461538461538462,Positivo
Waqas Mayo,Farhan Myao ??,0,Neutral
Sowmyayogesh Gowda,Superb ??,0.794871794871795,Positivo
David Maxwell,"Use this app every day. The only problem is that when you place an item to do in a specific place on a specific day, the item jumps to the top of the day or to the bottom of the list by itself and you have to re-place it.",-0.230769230769231,Negativo
Ahmed Eldesouky,Nice app,0.461538461538462,Positivo
Ace Mav,"IT'S AMAZING,IT HELPS ME BE MORE ORGANISED",1.12820512820513,Positivo
captain dhani kancil,This is awesome,0.794871794871795,Positivo
Dark Light,Helps very well with work.,0.692307692307692,Positivo
Frank Charles,Best app keep it up,0.820512820512821,Positivo
Carlos Spaini,I loving this app. It's make me a better people,1.23076923076923,Positivo
Loretta Fields,"Started using this app in 2014. Still a great app. Of course, the paid version has more features but the basic version is quite useful.",1.28205128205128,Positivo
????? ??? ?????,Like this apps,0.384615384615385,Positivo
Kay Mowat,Love this app it has everything I need and I now remember what I need to do,0.820512820512821,Positivo
Ali Heidari,Very good app,0.487179487179487,Positivo
N Hello,"Very useful. I think it's best for a day-to-day use, but I'm particularly impressed with the grocery list function period really dig it! And it's really cool that it sinks with my calendar!",2.17948717948718,Positivo
Syfax 5726,"Wonderful App !! Thanks, Any.Do Team.",1.17948717948718,Positivo
Manish Mishra,"This app my ?? phone number and used google account number and my all oldest play games with real money and Olympic tired my add all miss and hack accounts add loss money and my all 3 years use number usbGoogle Play Store activities add a""hithis list, not sear in this app use other people birdseed.",-0.0256410256410257,Negativo
Megat Shahrizal b Mustafa Raja Abdullah,???,0,Neutral
Ashkan Ganj,Usefull app,0,Neutral
Myllen Vestil,Past edits,0,Neutral
SarahJane Millar,This has been invaluable for our work projects and is easy to use,0.487179487179487,Positivo
Myoui Akira,This app is so perfect. I love how the widget works.,1.51282051282051,Positivo
EvilPrince Jaeden,Becoming more efficient after I start using this app. No longer miss any task.,0,Neutral
Aditi shukla,Must install great app manges your plan your at an instant and in super organised manner with reminder which is great for it has great features of managing your time for your task,3.12820512820513,Positivo
