,userName,content,Subjectivity,Polarity,Resultado
545,Rabbit Bensley,"Don't personally care for the user interface or reminder/plan your day approach. Was looking for something...honestly...simpler. This is over the top for just my husband and I. On the other hand, for a BUSY family or business person, this is exactly what they need.",0.345,0.145,Positivo
546,r a,"So far I am satisfied with this nice app compare to other simlar apps. But one thing I noticed, once I restart my gadget, it automatically clears all the tasks being displayed on my notifications bar. 2020: Notifications bar reminders are not synced with the current date. Why? :(",0.795833333333334,0.0541666666666667,Positivo
547,"AlanC HARRIS, PH.D.","When I need it, which is rare z comes in handy ..",0.9,0.45,Positivo
548,Andrew Newman,"Linked it to my MS exchange, sadly It doesnt show the attachments in my calendar entries...shame as this was looking promising...??",1,-0.5,Negativo
549,Lesley Yan,"Very good app, simple but enough to use, I'm going to get pro. But a question, sync with google calendar, is 1 way sync (only can review), or 2 way sync?",0.659285714285714,0.2275,Positivo
550,tameem nasir,"The app is great but it would be better if you could increase the payment methods, to upgrade to premium. My debit card isn't supported it says..I live in Pakistan",0.583333333333333,0.478787878787879,Positivo
551,Kristal Lightning,"I wish I could pick the day tasks to display on the widget. Since the last update I can only see whole lists, not those I prioritized. Edit: thanks for the response, but this is not true. When I change the layout in the app and delete and reload the widget, it still lists personal first",0.421428571428571,0.0678571428571429,Positivo
552,PRATHAP DAVID,All good. Should work on calendar,0.6,0.7,Positivo
553,Akash pruthi,Love it!! But can't afford premium?,0.6,0.78125,Positivo
554,Ruthnie Angrand,"Coordinates Humans ?? This app was my go-to until covid hit. Keeping my personal, consulting business, and day work calendars in one app was madness. I broke off my day work to microsoft .to do on a separate device. Any.do now coordinates my consulting and my personal and family tasks, lists, and bills. Its refreshing. I do have syncing issues for calendar events as well as a crash everytime I add people to invites when creating an event. Thats why I gave it 4-stars. Love it for tasks.",0.55,0.25,Positivo
555,Schenly Jeff Pelias,"Good app. But didnt exceed my expectations to create a google hangouts scheduler. I really want an automatoc hangouts chat scheduled to be sent but when I tried to set it up on zapier, it doesnt work. I had to unsubscribe to yearly premium, Im not sure what gives the premium vs free",0.622222222222222,0.2625,Positivo
556,FARHAN MUHAMMAD,"I have been using this app for years and previous update of ""next 7 days"" update is amazing. I usally plan my day in morning and use widget to view my today's tasks but now app widget shows tasks by category not by next 7 days which has created a serious issue for me. I highly recommend in widget show tasks by day wise list not by category wise otherwise for me and for many this app is useless.",0.477333333333333,0.166,Positivo
557,Some Rando,"It's OK but it's not for me. I'm a student and cannot pay for an upgrade in the app. The free options are a bit limited so I, had to delete this app. Hope you enjoy it tho? Edit: Thank you for replying. I will make sure to give it another try and re-rate it depending on my second experience :) 2nd edit: it's very helpful. It does what it's created for: planning and keeping your life organized. And with reminders for us forgetful people . Bravo? I still feel like its missing something...",0.416522366522367,0.193506493506493,Positivo
558,Mark Poland,"Great app, but don't want to pay a monthly fee for all the features I don't use. Please offer a one time fee to use a dark theme / mode, so your customers don't have to stare at a glaring white screen. White screens also use more battery power than dark ones, so it also drains your battery quicker. Just about everyone else is offering this option for free, so please offer it to your customers for a reasonable price too. Thank you.",0.43125,0.2,Positivo
559,Jono Major,1) It has a calendar feature but you can't customize the calendar events repetition as much as you can in google (can do daily but not 5 days a week all in one entry). 2) edit: figured the task sorting part out. Sort by time and collapse upcoming/tomorrow and it will just show your daily tasks. I like that. But it's still not worth paying for unless the calendar event customization is as good as Google's since that is free.,0.283333333333333,0.191666666666667,Positivo
560,Fj Smith,"Please, if possible, can you make it no limit or larger limit as to how many words you can put in a list? As it runs out rather quickly l. For example if you use it to make a shopping list. Thank you.",0.625,0.208333333333333,Positivo
561,Alex Ujvary,"Tried adding some Zapier combinations, but whenever I need to log into something through App's Zapier, it fails. Only works if done outside the app, and outside Any.do. Also it would be a great improvement if the calendar widget would show reminders/tasks as dot too.",0.43,0.06,Positivo
562,Dereje Kifle,Very ? nice,1,0.78,Positivo
563,Augustine Lee,Great app. but buggy. Keeps asking me to delete all completed tasks even though it's empty,0.625,0.35,Positivo
564,Mohsen Ebrahimnejad,Good,0.6,0.7,Positivo
565,Akash Choudhary,nice,1,0.6,Positivo
566,T M,Initial upgrade hid the separation of today tomorrow upcoming and someday. After sorting and adding new tasks all of sudden they all showed up again. Don't know why this happened. If these features go away it will make this app much harder to use. The bug freaked me out and cause me to write a very bad review which I have since edited and amended,0.364242424242424,-0.174727272727273,Negativo
567,Mayank Khande,Best app for ur task management. Edit: for 5 stars u can add more theme options for free version,0.533333333333333,0.633333333333333,Positivo
568,Mr E,"Too simplistic, but it's pretty good",0.7,0.15,Positivo
569,Amirreza Balarak,Why notifications are too short? I want to be able custmize my noti sounds!!!,0.4625,0.48828125,Positivo
570,Rasmus Tilljander,"I've used this app for many years with good experience. Lately the UX and complexity have caused some problems, nonetheless, new features have been very good. However, with the latest update I can no longer see tasks planned for tomorrow, a feature that was the reason for using this app to begin with. It's just gone with no possibility to configure it again. I do understand development of new features, but I do not appreciate removal of features that are being used. Great app, not for me anymore",0.629886363636364,0.422840909090909,Positivo
571,???,?????!?????,0,0,Neutral
572,Michele Allum,"It's good app but the calendar view doesn't highlight the day you're on. It's gray like the other days and makes it hard to quicly scroll to today's events. For task view, ,it needs to show the time the task is assigned so you can get it done. However, if you go to calendar view, it will show the task and time.",0.505555555555556,0.0944444444444444,Positivo
573,Bambang Nuryadi,This is my best to do apps so far and I like it very much. I wish there are some tutorial to give some advice on how to use all the apps potential. And maybe some connection with google assistant and over voice command.,0.64,0.34,Positivo
574,Adekoya Okikiola Christopher,"I love this application so much!!! Good job to the developers. However, I've been having some issues lately with the application. The application refuses to notify me of some tasks I planned to do. When trying to set the time for a reminder, the clock's 5 minutes faster and automatically blocks the other minutes before. As an alternative, I set the date and time using natural language but sometimes it works, sometimes it doesn't. Kindly fix this. Once again, it's a wonderful application.",0.639285714285714,0.353571428571428,Positivo
575,Yusra Syed,Dark theme should be free ?,0.6,0.125,Positivo
576,Yusuf Hussain,Have the free version and even that is quite useful in terms of ease of use and integration with calendars. Now thinking of upgrading. Could get a 5 then.,0.4,0.35,Positivo
577,Azamat Abykeev,Good app,0.6,0.7,Positivo
578,George Joubert,Like this a lot.,0,0,Neutral
579,vaibhav chheda,"A very good app, easy to write my task and thus no need to remember it, the reminder system is good",0.737777777777778,0.681111111111111,Positivo
580,ANWAR SHREEF,Locking option is not available..All other features are excellent.,0.6875,0.4375,Positivo
581,Janice Deynira,"I love Any. but got a few things I don't like. For some reason events cannot be colored when they are written directly to Any.do as it happens on Google Calendar and Zapier doesn't give you that option. I have to write the event in Google Calendar, put the color I want to see it in Any.do. It would be great if you could enable that option. Other idea please put a Report option of things done in the day and task completed. Thanks",0.404166666666667,0.2125,Positivo
582,Raif gaming,Hh,0,0,Neutral
583,Dorothy Bass,Good,0.6,0.7,Positivo
584,Michael C.,This rating is for the free version. Most feature rich free version I've tried of other to do list type apps. Interface takes some getting used to but great features and everything seems to be working.,0.6625,0.391666666666667,Positivo
585,Qui,It would be better if there's an icon beside the task so I can easily identify whether a task has some note to it.,0.666666666666667,0.466666666666667,Positivo
586,pmmb,"The app keeps getting back to system language even after I selected a different one countless times. I've to select the system language and then select (again) the language I want the app to be with, only for it to go back after a while",0.42,0,Neutral
587,Tiffany Claire,So great. I have suggested this app to many a friend. Suggestion: have the ability to custom the repeat feature in the events. Sometimes things repeat every week but only for 5 weeks.,0.75,0.433333333333333,Positivo
588,Miguel Ángel López Giner,"Muy buena app, funciona bien y es muy simple e intuitiva. El único pero que le puedo poner es que cuando mando a mis compañeros de trabajo algún quehacer, no siempre llega la notificación",0.357142857142857,0,Neutral
589,Edhayaraja v,It's good app for all,0.6,0.7,Positivo
590,Amy meee,I love it so far.,0.8,0.3,Positivo
591,Tin Ko Ko,Great,0.75,0.8,Positivo
592,Dr. Taj mohamed maqsood Ali sha,I am using it daily,0,0,Neutral
593,Jirah Codilla,"Suggestions: - Make the tag colors the background of the task, and not just a small line under the task title. At least have this as an option. - The trees in the Focus mode are all the same no matter how quick or long you do a task. Add variety to this mode: trees/plants to choose from, other decorations, probably even animals or different landscapes. Add more music to choose from, too. I definitely love the look and feel of this app. I enjoy it better with Premium, though.",0.445454545454546,0.137121212121212,Positivo
594,Roopi,"Good design, features..",0.6,0.7,Positivo
595,Khal Jhay,I really enjoy using the app but I want to suggest a daily summary of tasks to be done (in the morning) and tasks completed and those that were not. Thanks for your hard work.,0.310416666666667,0.00208333333333334,Positivo
596,brittney Newman,I dont like that ths deleted or finished every day just let the incomplete ones roll over and the completed ones stay back,0,0,Neutral
597,Jc Jones,"There's a bug where I set a reminder on Saturday weekly then after I saved it, it shows Friday on the screen.",0,0,Neutral
598,pranith simha Mulamreddy,It is very nice app. It would be good if you could add due date option for tasks,0.658333333333333,0.451666666666667,Positivo
599,Doug Woodward,A good app to remind me of things I need to do,0.6,0.7,Positivo
600,Saanu V,Gr8,0,0,Neutral
601,Samwel Mafunda,Excited,0.75,0.375,Positivo
602,Dennis Garcia,Very useful,0,0.39,Positivo
603,NotTheWaquar,Make dark theme available in the free app,0.533333333333333,0.216666666666667,Positivo
604,???? ?????,Can I import my task list from Google keep app,0,0,Neutral
605,Keith Finch,Good,0.6,0.7,Positivo
606,Pauline PV,It would be better if there was a voice command like Alexa.,0.5,0.5,Positivo
607,Binesh NS,Thanks for the support. Battery optimiser on Xiaomi disables the autostart of the app. It works now,0.2,0.2,Positivo
608,Natalie Kelly,Has been super helpful in organising my days. Has made getting my chores sorted so easy,0.75,0.383333333333333,Positivo
609,Incatnito,So far so good,0.8,0.4,Positivo
610,Zeeshan Bsks,Good,0.6,0.7,Positivo
611,Refilwe Moeletsi,Nice App. Able to manage my tasks,0.8125,0.55,Positivo
612,M J,I like this app. It helps me to accomplish my tasks very comfortably. A must have apps for productivity. Thank you,1,0.52,Positivo
613,YUSUFF AWOSANYA,Decent app,0.666666666666667,0.166666666666667,Positivo
614,"Krishan Gautam 8 D, 11",It helps me to remember what to do as I forget sometimes. It's a nice application but there would be a slight change in it. There must be a ringtone to remember not any message. As people see calls not messages as my opinion.,0.583333333333333,0.216666666666667,Positivo
615,Vignesh B,"This app is brilliantly developed with all necessary features. But few things disappoints us. We cannot set sound notification, it pop-ups only if we are using mobile. Sometimes it doesn't remind us the scheduled activity even in notification. If these bugs are fixed I'll definitely go for paid version with five rating.",0.5,0.0571428571428571,Positivo
616,ITK,Getting better with each up date.,0.5,0.5,Positivo
617,Gianfranco BAMBA,App parfaite si vous voulez vous tenir à jour et savoir où vous en êtes avec vos tâches/missions. versions gratuite avec quelques publicités mais rien de vraiment méchant. A tester absolument !,0,0,Neutral
618,Rana 526,Love it,0.6,0.5,Positivo
619,Seenu Vasan,Super,0.666666666666667,0.333333333333333,Positivo
620,Aman Sabet,Any.Do moment new colored style isn't good.,0.527272727272727,0.418181818181818,Positivo
621,Rarejaunt,This app was great a year or two ago. They spam you now with premium service purchase requests (which are costly) and have restricted all the good options to their premium service.,0.675,0.75,Positivo
622,Jyoti Vishwakarma,Help you alot to plan your day,0,0,Neutral
623,watson tanganyika,Great app. I really like the integration with other apps like Gmail and Trello etc. My only problem is it sometimes doesn't show notifications.,0.58125,0.21875,Positivo
624,cintya frake prastudewi,Good app,0.6,0.7,Positivo
625,Yves Mukandama,It's great,0.75,0.8,Positivo
626,Tony R.S. Suarez,TonyR.Suarez penaurree,0,0,Neutral
627,sharman a,Good,0.6,0.7,Positivo
628,Thecaster230,Amazing app pretty good to remember you what you should do :3,0.875,0.5125,Positivo
629,nisar eahmad,Nice,1,0.6,Positivo
630,Ksanbah Lyngwa,Interesting but personally not needed.,0.4,0.25,Positivo
631,rmqel,Good app but eventually stopped using it as it didn't fit my needs exactly.,0.416666666666667,0.45,Positivo
632,Success Life,Ol,0,0,Neutral
633,Sam Piper,"I'm trying to use this a family organiser and so far so good. The only feature I'd really like is to share reminders - is that possible? E.g. if I set a task in a shared list, I'd like everyone to receive a reminder for that task (or at least the person who has been assigned). As it stands, you can only set up reminders for yourself.",0.742857142857143,0.1,Positivo
634,Daniel G.,"If it wasn't for the fact that the app doesn't offer separate widgets for Work Profile (I personally really need this), I'd give it 5 stars :)",0.6,0.35,Positivo
635,Samiksha,Will be happy if this app comes with time duration..other that this is a perfect app with which one can easily create tasks,0.944444444444444,0.744444444444445,Positivo
636,Becky Bernitt,"I love the app, 8have been usinfg it for quit a while now, the only thing I font like is that it only has a list option, though I wish to make a morning routine on it, please see this and fix it, thank you!",0.866666666666667,0.166666666666667,Positivo
637,V. Sasi Kumar,It has been very useful for me.,0,0.39,Positivo
638,Haran G,Its great for quick reminders with events just weird its 30 min before by default i wanna change that alsoo every 3 and 6 months reminder be USEFUL and a must pls like toothbrush replace reminder.,0.5625,0.233333333333333,Positivo
639,Mahendar,Adding Habit Tracker would be useful.,0,0.3,Positivo
640,Magic D,"Love the app, but frequent changes to the UX are frustrating. I manage to get used to changes, develop some muscle memory, and more changes come. The new snoozing experience is very slow! It may be flashy, but it's just painfully slow, it's an added inconvenience. Please at least make it an opt-in feature.",0.508282828282828,-0.083459595959596,Negativo
641,Daniel Moore,"This is my favorite to-do type of app, it's gorgeous on an oled display, but I really wish there were a better way to set up repeatable checklists. To start a good habit I find the reminder to do it everyday very helpfyl, but even better is tracking how many times I actually did after a week and when. This app allows repeat events with notifications but doesn't track time completed or show completed or incomplete events on Cal or Google calendar so making schedule adjustments is a chore.",0.52,0.36,Positivo
642,K J,Easy to use interface... Premium account links into other APPS,0.604166666666667,0.154166666666667,Positivo
643,track hawk,"Relocate the *Delete Task* & *Mark as Done* tabs. I have a Galaxy Note 10+, and, quite likely w/ other phones, when i motion to press my *navigation button* on the bottom right or the *open application button*, on the bottom left, i am frequently accidentally tapping the *mark as done* or *delete task* tabs and have to to manage or recreate my my task details that I was already working with. Aside from being increasingly frustrating, aggravating, and annoying, this becomes a time waster.",0.563839285714286,-0.117410714285714,Negativo
644,Nathan T.,"Honestly, needs a lot more features for me to be worth paying premium for (I tried out the free trial). The deal breaker for me was the fact that I can't set custom alerts for calender events.. maximum I can do is 2 days before event.. why can't I customize it (i.e 2 weeks or 10 days)? Then they need other things like automatic dark theme switching. Other than that, it's a nice productivity app. Love that it combines tasks and events into the calendar",0.561111111111111,0.277777777777778,Positivo
645,Marek Roter,Nearly perfect for daily usage. Is there a way for widget do display tasks hours I think this would be massive help for the users?,0.666666666666667,0.333333333333333,Positivo
646,Tom Land,"Clean, simple interface. Generally fast and easy to add things as I think of them. However.....I wish the app didn't think it was so smart. I find the auto-spelling annoying. Putting in 8-10 ft. electric cord under lists was automatically interpreted as August 10th. And the assumptions about categories for shopping lists is annoying. 5 different things to get a hardware store end up in 4 different categories. Changing the categories for shopping lists is not easy to manage (and why do they show up under Tasks at all?)",0.696666666666667,-0.0602380952380953,Negativo
647,Lakshya Thapa,"A perfect app to prioritize daily tasks, yet the U.I is still not up to mark.",0.5,0.5,Positivo
648,Tess Jones,99% percent love this app! I would like the option to turn off the vibration that occurs when moving a task from one sublist to another. It's annoying to other people nearby when I'm using it in a quiet place which stops me from using it at certain times of my day. Otherwise fulfills all of my to do list and note taking needs.,0.555952380952381,-0.0171428571428572,Negativo
649,Michael Gordon,"Great tool. I use it every day. There's a bug, however, that's very annoying. I'm on Galaxy Note 9. When I move the items, there's 80% chance the item will loose previously assigned datetime and will be moved to the Someday list. It's very annoying and time consuming! This is the sorting mode by Time. Additionally, when I choose this mode, majority of items belonging to various lists, unfortunately, will not be sorted by date & time, so I'd have to move them manually... Please fix these issues",0.669413919413919,-0.277655677655678,Negativo
650,Rinku Gurjar,Nice app foe reminder,1,0.6,Positivo
651,Braden Dodge,"Great app, very usable, lots of features...but 36$ a year for premium? That's almost as much as I pay for my premium password manager, and that's much more complicated and costly to develop and maintain. This is a GREAT app, but there's no way I'm going to pay that much.",0.528571428571429,0.314285714285714,Positivo
652,Raj Balar,Nice app very useful,0.5,0.495,Positivo
653,Peter Kojo Klegeh,Nice,1,0.6,Positivo
654,Eric Rupia,"Easy to use and very straightforward, no fuss just works perfectly with timely reminders.",0.773611111111111,0.640277777777778,Positivo
655,Dipon Deb,Helpful app. Thanks for the good work.,0.4,0.45,Positivo
656,Abbey Okeowo,"Any.do is gradually becoming my daily tool for managing my schedule, tracking customer debt position. It is a rewarding experience for d money.",0.616666666666667,0.316666666666667,Positivo
657,ASHUTOSH,"I reinstalled 5 times but is'nt working basically It is'nt singing with any of 3 methods. Plese fix It, I am unable to use such a good application.",0.533333333333333,0.0666666666666667,Positivo
658,Parth Gupta,The app lacks tools to view how good I am keeping up with my daily habit/recurring tasks.,0.3,0.35,Positivo
659,Ronaldo Limbat,"Very good planning organizer, but there's still few bugs here and there. In the grocery list, why i can't open the completed lists? It's always close again after 1 second. Please fix.",0.345,0.1775,Positivo
660,???? ????,Very nice,1,0.78,Positivo
661,Eff Socialism,Great app but needs work.,0.75,0.8,Positivo
662,Zach Anderson,"Best wunderlist replacement with one major flaw. As far as a to-do list app it is pretty decent and has what you would want. It is very tricky to figure out how to disable all of the random notifications this app sends you. That is my major complaint, but once you finally get it all disabled this app is decent. The layout is a little messy, but the smart grocery grouping is nice.",0.592261904761905,0.0896949404761905,Positivo
663,Oluwatunmise Alake,"This app is great , I mean really it is.. you can do a lot of things but only if you pay which isn't a bad thing , it's just that as a student adding this to my expenses is just not feasible ... Hence the 4 stars , connecting to a student service such as UniDays would increase influx of student users.",0.634027777777778,-0.00208333333333331,Negativo
664,Mohssine Khaldoun,Goood,0,0,Neutral
665,Olga L. Olivo,Good,0.6,0.7,Positivo
666,Renzo Sabete,There's no search option for mobile version even I already have the latest version,0.9,0.5,Positivo
667,Gelly Clarin,So far so good. I just dont like the fact that it has payment to get full features and it's quite expensive.,0.7125,0.1625,Positivo
668,Alex oshim,Great,0.75,0.8,Positivo
669,Derek Johnson,Great app for tracking tasks. Could use some work on gesture/finger detection. For example I will always accidentally close the text field for a new note when trying to hit save. Pro version is good but a little pricy for the benefits.,0.576136363636364,0.362215909090909,Positivo
670,Asad Munir,Its a very good app...the only issue thats what i am facing is the reminder thing..it dont used to send me reminders and it only notify me when the app is opened. However i have already given all the notification rights. Dear any.do team kindly look in to the matter or advise me if i have missed something with respect to notification settings. Thanks,0.776,0.342,Positivo
671,Minh Tu?n Nguy?n ?oàn,Good note,0.6,0.7,Positivo
672,Muhammad Akhdan Fadhilah,"It is great, but it would be better if the sort by Time feature is really sort it by Time. Not only today, tomorrow, and upcoming. It is really inconvenient if in the Upcoming tasks, it is not sort by time.",0.69,0.18,Positivo
673,chloe Koh,So far this is the best app I have used to plan for my hw and studiesas it is very easy to set and plan the things you want .I highly recommend you to try this app.,0.71,0.455833333333333,Positivo
674,Laura Stanhope,"It suddenly quit syncing. I've tried logging off and back on again with no luck. When I try to do it manually it just already says that it was synced ""just now""...even though none of the things I have added show up. Never had this problem before. If I can't get it resolved I will remove app and find something different. Very frustrating. Update: I did a FORCE STOP on the app, and it seems to be back to normal. It works for what I need (shopping list) but isn't the easiest for rearranging the list, and the advertisement at the bottom of the list is very annoying and makes rearranging the list even more difficult.",0.583333333333333,-0.152222222222222,Negativo
675,Nayanmoni das,This app really help me.?,0.2,0.2,Positivo
676,Vijay Hiremath,How to disable the everyday 9am reminder to keep a reminder? Honestly don't need it. That's just a noise!,0.75,0.275,Positivo
677,Geemal Wattaranthenna,No pop-up reminders because we use planner as we forget.,0,0,Neutral
678,Juan Perez Perez,"The grocery lists don't work on Huawei P30 Pro after your last update. The different list sections fold and unfold by themselves. It became impossible to use them. Fix it and I'll give you 5 stars again. Thanks for the follow up, I edit the review to 4 stars by now for the good customer service. Waiting for the big to be fixed!",0.395238095238095,0.0511904761904762,Positivo
679,_Shivansh Khampar!a_,"Increase my productivity, helps me to remind, and also the price for premium version is also very less.",0.0866666666666667,-0.216666666666667,Negativo
680,Nicole Lyn,It helped me,0,0,Neutral
681,L Scherer,"I LOVE this app. It was the one I narrowed down to after having downloaded several to-do apps. HOWEVER, I wish it had just a plain note taking feature for day to day things to remember, without it being attached to a to-do item. I also wish the interface was slightly easier to manage, there are a couple fixes that would increase the apps ability to be intuitive for the user. (An easier way to undo checking off a list item, being able to view the agendas differently ie calendar and tasks)",0.376814058956916,0.0662131519274376,Positivo
682,azfar hakim,Love this app.. But I wish i can add due date for my task.,0.4875,0.1875,Positivo
683,TAHIRI Mohammed,Très pratique !,0,0,Neutral
684,Sharvari Apte,"Are the tasks created in this apo visible in Google calendar? If yes, how to set that up?",0,0,Neutral
685,Ch Nagaraju,Very good app for manage the things. Easy to use.,0.806666666666667,0.671666666666667,Positivo
686,Haitem Bkr,I can hardly give up on this app. It is so intuitive even though there are still things to improve. 1-Shortcut to grocery list 2-Displaying time of the task in the widget,0.541666666666667,-0.291666666666667,Negativo
687,Nigel Delaney,Its good and does the job,0.6,0.7,Positivo
688,Yugal Kishore,I started with the subscription primarily because of the NLP. Does it support recurring tasks with NLP ? The integrations are awsome!,0.5,0.5,Positivo
689,M Yalamandaiah,"Great app for goal makers, but there are some premium features . Please make them free to use. It's a humble request.",0.65,0.333333333333333,Positivo
690,Mani Vimal,Subscribe by hi iam vimal,0,0,Neutral
691,John Richards,Good,0.6,0.7,Positivo
692,Tricia D,Had an issue but it was handled right away.,0.535714285714286,0.285714285714286,Positivo
693,arun prasad,Great,0.75,0.8,Positivo
694,Samuel Alabi,Great App for planning my day,0.75,0.8,Positivo
695,khosta dollah,It's simply the best ? ??,0.328571428571429,0.5,Positivo
696,Jessica Rice,"Missing one key feature that is a deal breaker for me. I MUST have the option to create recurring tasks based on date of completion. Ex: If I have a recurring task set up to complete every 10 days, but I actually go 15 days before completing it, I don't want to be reminded again in 5 days. I want the next due date to advance 10 days from whenever I last completed it. It's unfortunate because I love everything about this app, but won't subscribe to the paid version until this feature is added.",0.399074074074074,-0.025,Negativo
697,Mason Barclay,I just like this app for it's widget. I didn't pay for the full version so I uninstalled. I'm coming back because the widget look EXACTLY how I need it to look. I wish I could JUST install the widget honestly. It's my favorite.,0.45,0.275,Positivo
698,Lucas Godfrey,Really useful and well designed app - only thing I feel that is missing to make it five stars is having a shopping list widget,0.35,0.0333333333333333,Positivo
699,sukie chee,Do i need to pay?,0,0,Neutral
700,Ace Attorney,Great app! It makes my family and me do specific tasks. I would give it a 5 star review but sometimes the notification doesn't pop up at all.,0.4375,0.5,Positivo
701,Joshua Yoon,Very good app but I am giving it 4 star because the priorities constantly delete every time I leave the app and suddenly reappear which is very very annoying,0.653333333333333,-0.0225,Negativo
702,Rao Salman,I m new to used,0.454545454545455,0.136363636363636,Positivo
703,Yarik Galivets,I think that a bug when I set tag for the goal they sometimes disappear,0,0,Neutral
704,Amir Muhe,Nice,1,0.6,Positivo
705,Sonia Davies,Timely,0,0,Neutral
706,Carol Rhodes Dyson,"Excellent to help get organized, to dos, lists...havent used all features yet but looking to learn and utilize. U",1,1,Positivo
707,somnath patra,Simple and useful. Liked the widget too.,0.385714285714286,0.3,Positivo
708,yasir max,"Good app, simple, easy, beautiful design, bright colors, auto backup to cloud, sync with calendar, it has two subscribe plans, free account and premium.",0.731746031746032,0.513888888888889,Positivo
709,amani swaleh,Good,0.6,0.7,Positivo
710,Ismail Omar,"The app felt good enough for me to buy the yearly subscription, which I did and paid th 15€ it requested. But a week later they charged me 17 more euros to my credit card for the same subscription and the same features so I basically paid 32€ . THAT is a scam and unless I get my 17€ euros back I'm gonna keep the rating at one star. Edit: issue was solved and I got a refund for the extra money that was charged, all's well that ends well.",0.24375,0.15,Positivo
711,Caelin Aikman,"Would love to have been able to plan out a week and see it rather than having today, tomorrow, and upcoming. I use the calendar feature a lot, though and it is super useful",0.472916666666667,0.408333333333333,Positivo
712,Justine Dreyer,"This app is good. I use it daily and it runs my life. I have too many tasks though, and anydo's plan my day feature is good at forcing me to postpone stuff to next week, repeatedly. Pls add a built in optional Eisenhower matrix tagging system - tag each item with a quadrant label. Add a matrix view option to view all today's tasks in quadrant view, with filters for specific list only or all items. It's hard work retyping any do items into other apps to view like this",0.415740740740741,0.164814814814815,Positivo
713,Rami Aftimos,Very practical and usefull application,0.3,0.2,Positivo
714,Akshay Tawale,Nice app which reminds us our tasks and events,1,0.6,Positivo
715,RUDI HARIYANTO,I like thid,0,0,Neutral
716,Sandeep Sujaka,Super,0.666666666666667,0.333333333333333,Positivo
717,Jo Casandra,Good,0.6,0.7,Positivo
718,Namogo Ibrahim Traoré,Useful,0,0.3,Positivo
719,Patty Holcomb,Boo.,0,0,Neutral
720,Jason Thornton,"This could be an awesome app. It has great potential except for a few flaws that end up making it a super irritating app. I have reported these issues to the app's tech support several times only to get lame responses with no resolutions. The latest being that when items are entered into a category in this app, the app for some reason resorts the sequence of items in my list automatically. I put these items in the list in a certain order for a reason. I have other issues, but no moreroomher",0.659424603174603,0.135218253968254,Positivo
721,Abdul Ahad Alvi,Helpful ?,0,0,Neutral
722,JustA Guy,"Useful app, but with the latest update that incorporates language automatically into setting the time, it will delete times that are part of my reminder. For instance, if I want to say ""go to a meeting at 3:30"" it will delete the words ""at 3:30"" and set the remind to 3:30. So if I wanted my reminder to tell me what time the meeting was, I can't see it anymore. Too bad this option can't be turned off.",0.522222222222222,0.0333333333333334,Positivo
723,Rakesh Yadav,Can anyone explain 'any.do moment' and 'plan my day' option in the app??,0,0,Neutral
724,A Google user,UPDATE: Tags have started syncing back again. Tags do not sync between the mobile and desktop app. I am a premium user and I put in a ticket about the issue. After frequent back and forth over the email the issue hasn't been resolved yet. I will update my rating after the issue has been fixed.,0.125,0.05,Positivo
725,Alex Napa,"Integrates well with my work flow. I had difficulty in understanding the 'My Lists' so instead I ""listed"" My projects instead...works, now integrates well with what I do and the tags differentiates similar project ""lists"". I accidentally deleted my shopping list when I really wanted to remove some items...but its growing on me.",0.3,0.1,Positivo
726,Freddie Chew,Is this a free app or have to subscribe (& pay) to use beyond 7 days?,0.8,0.4,Positivo
727,Dee Ekz,Only one suggestion: an option for big tasks. Sometimes i have a big task that i will complete over multiple days and it would be cool to be able to check off a little bit at a time.,0.421875,0.0953125,Positivo
728,Ricky Rick,this is a good app,0.6,0.7,Positivo
729,Satish Kushwaha,Great.. and i liked it more than todoist..,0.683333333333333,0.633333333333333,Positivo
730,TOA Production,Best to do list apk I have ever used.,0.3,1,Positivo
731,Danielle Nikolee,Alot of great features and cry informative and reminds you as well . Great for me thumbs ?,0.75,0.8,Positivo
732,Marguerite Pear,"Another app that what's my info by having me sign in. EDIT: I rethought my 1 ? as I don't want to sync just use, doesn't mean the app isn't good.",0.64375,0.19375,Positivo
733,Bobby Taylor,Not always where it should be. does not always popup when set on samsung galaxy 9. very few aps rate 5 stars as very few have no problems at all. 5 stars woould say it works perfectly from my perspective.,0.42,0.16,Positivo
734,Borjan Canev,It was perfect until the new update on Huawei P20 Lite. More precisely with the short cut (widget) on a main screen. Please sort this out. Thanks,0.512554112554113,0.343290043290043,Positivo
735,A Google user,I love this app Previous issue of being randomly logged out was resolved,0.422222222222222,-0.0555555555555556,Negativo
736,Elisa Yee,Great app for managing your activities. Been using this for 3 years and it still meets my requirement in managing my to-do's,0.75,0.8,Positivo
737,Phathutshedzo Seima,Great app. Love using daily,0.45,0.433333333333333,Positivo
738,vishu pathak,Feel good help me for rewind my task,0.6,0.7,Positivo
739,Linton Wright Jr,A very good reminder app.,0.78,0.91,Positivo
740,Alioska Patiño,I love this app,0.6,0.5,Positivo
741,Manish Sharma,"Please add option of grouping lists or creating sections into lists, so that we can have sub-lists. Rest it's good. Please make a note taking app also. You make amazing apps.",0.75,0.65,Positivo
742,naveen sharma,Good,0.6,0.7,Positivo
743,Muaz Aslam,I have never see such wonderful application before,0.75,0.5,Positivo
744,Erik Nerrie,"Good integration with Google home, but needs widget to be able to access the shopping list",0.6125,0.6,Positivo
